artifact_id,workflow_run_id,request_id,artifact_type,version_no,storage_uri,created_at,created_by,is_latest_version
ART-1591-01-04,RUN-1591-01,REQ-1591,decision_audit,1,artifacts/REQ-1591/RUN-1591-01/decision_audit_v1.json,2026-03-13 19:24:00,system,1
ART-1591-01-05,RUN-1591-01,REQ-1591,sensitivity_report,1,artifacts/REQ-1591/RUN-1591-01/sensitivity_report_v1.json,2026-03-13 19:34:00,system,1
ART-1591-01-06,RUN-1591-01,REQ-1591,recommendation_packet,1,artifacts/REQ-1591/RUN-1591-01/recommendation_packet_v1.json,2026-03-13 19:44:00,system,1
ART-1592-01-01,RUN-1592-01,REQ-1592,parsed_scenario,1,artifacts/REQ-1592/RUN-1592-01/parsed_scenario_v1.json,2026-03-27 07:47:00,system,1
ART-1592-01-02,RUN-1592-01,REQ-1592,validation_report,1,artifacts/REQ-1592/RUN-1592-01/validation_report_v1.json,2026-03-27 07:57:00,system,1
ART-1593-01-01,RUN-1593-01,REQ-1593,parsed_scenario,1,artifacts/REQ-1593/RUN-1593-01/parsed_scenario_v1.json,2026-02-01 19:38:00,system,1
ART-1593-01-02,RUN-1593-01,REQ-1593,validation_report,1,artifacts/REQ-1593/RUN-1593-01/validation_report_v1.json,2026-02-01 19:48:00,system,1
ART-1593-01-03,RUN-1593-01,REQ-1593,optimization_result,1,artifacts/REQ-1593/RUN-1593-01/optimization_result_v1.json,2026-02-01 19:58:00,system,1
ART-1593-01-04,RUN-1593-01,REQ-1593,decision_audit,1,artifacts/REQ-1593/RUN-1593-01/decision_audit_v1.json,2026-02-01 20:08:00,system,1
ART-1593-01-05,RUN-1593-01,REQ-1593,sensitivity_report,1,artifacts/REQ-1593/RUN-1593-01/sensitivity_report_v1.json,2026-02-01 20:18:00,system,1
ART-1593-01-06,RUN-1593-01,REQ-1593,recommendation_packet,1,artifacts/REQ-1593/RUN-1593-01/recommendation_packet_v1.json,2026-02-01 20:28:00,system,1
ART-1594-01-01,RUN-1594-01,REQ-1594,parsed_scenario,1,artifacts/REQ-1594/RUN-1594-01/parsed_scenario_v1.json,2026-03-27 23:37:00,system,1
ART-1594-01-02,RUN-1594-01,REQ-1594,validation_report,1,artifacts/REQ-1594/RUN-1594-01/validation_report_v1.json,2026-03-27 23:47:00,system,1
ART-1595-01-01,RUN-1595-01,REQ-1595,parsed_scenario,1,artifacts/REQ-1595/RUN-1595-01/parsed_scenario_v1.json,2026-01-09 11:31:00,system,1
ART-1595-01-02,RUN-1595-01,REQ-1595,validation_report,1,artifacts/REQ-1595/RUN-1595-01/validation_report_v1.json,2026-01-09 11:41:00,system,1
ART-1595-01-03,RUN-1595-01,REQ-1595,optimization_result,1,artifacts/REQ-1595/RUN-1595-01/optimization_result_v1.json,2026-01-09 11:51:00,system,1
ART-1595-01-04,RUN-1595-01,REQ-1595,decision_audit,1,artifacts/REQ-1595/RUN-1595-01/decision_audit_v1.json,2026-01-09 12:01:00,system,1
ART-1595-01-05,RUN-1595-01,REQ-1595,sensitivity_report,1,artifacts/REQ-1595/RUN-1595-01/sensitivity_report_v1.json,2026-01-09 12:11:00,system,1
ART-1595-01-06,RUN-1595-01,REQ-1595,recommendation_packet,1,artifacts/REQ-1595/RUN-1595-01/recommendation_packet_v1.json,2026-01-09 12:21:00,system,1
ART-1596-01-01,RUN-1596-01,REQ-1596,parsed_scenario,1,artifacts/REQ-1596/RUN-1596-01/parsed_scenario_v1.json,2026-03-18 13:02:00,system,1
ART-1596-01-02,RUN-1596-01,REQ-1596,validation_report,1,artifacts/REQ-1596/RUN-1596-01/validation_report_v1.json,2026-03-18 13:12:00,system,1
ART-1597-01-01,RUN-1597-01,REQ-1597,parsed_scenario,1,artifacts/REQ-1597/RUN-1597-01/parsed_scenario_v1.json,2026-03-10 10:59:00,system,1
ART-1597-01-02,RUN-1597-01,REQ-1597,validation_report,1,artifacts/REQ-1597/RUN-1597-01/validation_report_v1.json,2026-03-10 11:09:00,system,1
ART-1597-01-03,RUN-1597-01,REQ-1597,optimization_result,1,artifacts/REQ-1597/RUN-1597-01/optimization_result_v1.json,2026-03-10 11:19:00,system,1
ART-1597-01-04,RUN-1597-01,REQ-1597,decision_audit,1,artifacts/REQ-1597/RUN-1597-01/decision_audit_v1.json,2026-03-10 11:29:00,system,1
ART-1597-01-05,RUN-1597-01,REQ-1597,sensitivity_report,1,artifacts/REQ-1597/RUN-1597-01/sensitivity_report_v1.json,2026-03-10 11:39:00,system,1
ART-1597-01-06,RUN-1597-01,REQ-1597,recommendation_packet,1,artifacts/REQ-1597/RUN-1597-01/recommendation_packet_v1.json,2026-03-10 11:49:00,system,1
ART-1598-01-01,RUN-1598-01,REQ-1598,parsed_scenario,1,artifacts/REQ-1598/RUN-1598-01/parsed_scenario_v1.json,2026-03-08 21:30:00,system,1
ART-1598-01-02,RUN-1598-01,REQ-1598,validation_report,1,artifacts/REQ-1598/RUN-1598-01/validation_report_v1.json,2026-03-08 21:40:00,system,1
ART-1599-01-01,RUN-1599-01,REQ-1599,parsed_scenario,1,artifacts/REQ-1599/RUN-1599-01/parsed_scenario_v1.json,2026-02-27 04:25:00,system,1
ART-1599-01-02,RUN-1599-01,REQ-1599,validation_report,1,artifacts/REQ-1599/RUN-1599-01/validation_report_v1.json,2026-02-27 04:35:00,system,1
ART-1600-01-01,RUN-1600-01,REQ-1600,parsed_scenario,1,artifacts/REQ-1600/RUN-1600-01/parsed_scenario_v1.json,2026-01-30 18:59:00,system,1
ART-1600-01-02,RUN-1600-01,REQ-1600,validation_report,1,artifacts/REQ-1600/RUN-1600-01/validation_report_v1.json,2026-01-30 19:09:00,system,1
ART-1601-01-01,RUN-1601-01,REQ-1601,parsed_scenario,1,artifacts/REQ-1601/RUN-1601-01/parsed_scenario_v1.json,2026-04-12 17:13:00,system,1
ART-1601-01-02,RUN-1601-01,REQ-1601,validation_report,1,artifacts/REQ-1601/RUN-1601-01/validation_report_v1.json,2026-04-12 17:23:00,system,1
ART-1601-01-03,RUN-1601-01,REQ-1601,optimization_result,1,artifacts/REQ-1601/RUN-1601-01/optimization_result_v1.json,2026-04-12 17:33:00,system,1
ART-1601-01-04,RUN-1601-01,REQ-1601,decision_audit,1,artifacts/REQ-1601/RUN-1601-01/decision_audit_v1.json,2026-04-12 17:43:00,system,1
ART-1601-01-05,RUN-1601-01,REQ-1601,sensitivity_report,1,artifacts/REQ-1601/RUN-1601-01/sensitivity_report_v1.json,2026-04-12 17:53:00,system,1
ART-1601-01-06,RUN-1601-01,REQ-1601,recommendation_packet,1,artifacts/REQ-1601/RUN-1601-01/recommendation_packet_v1.json,2026-04-12 18:03:00,system,1
ART-1602-01-01,RUN-1602-01,REQ-1602,parsed_scenario,1,artifacts/REQ-1602/RUN-1602-01/parsed_scenario_v1.json,2026-04-03 05:15:00,system,1
ART-1602-01-02,RUN-1602-01,REQ-1602,validation_report,1,artifacts/REQ-1602/RUN-1602-01/validation_report_v1.json,2026-04-03 05:25:00,system,1
ART-1603-01-01,RUN-1603-01,REQ-1603,parsed_scenario,1,artifacts/REQ-1603/RUN-1603-01/parsed_scenario_v1.json,2026-03-09 16:09:00,system,1
ART-1603-01-02,RUN-1603-01,REQ-1603,validation_report,1,artifacts/REQ-1603/RUN-1603-01/validation_report_v1.json,2026-03-09 16:19:00,system,1
ART-1604-01-01,RUN-1604-01,REQ-1604,parsed_scenario,1,artifacts/REQ-1604/RUN-1604-01/parsed_scenario_v1.json,2026-03-09 04:16:00,system,1
ART-1604-01-02,RUN-1604-01,REQ-1604,validation_report,1,artifacts/REQ-1604/RUN-1604-01/validation_report_v1.json,2026-03-09 04:26:00,system,1
ART-1605-01-01,RUN-1605-01,REQ-1605,parsed_scenario,1,artifacts/REQ-1605/RUN-1605-01/parsed_scenario_v1.json,2026-02-27 16:31:00,system,1
ART-1605-01-02,RUN-1605-01,REQ-1605,validation_report,1,artifacts/REQ-1605/RUN-1605-01/validation_report_v1.json,2026-02-27 16:41:00,system,1
ART-1605-01-03,RUN-1605-01,REQ-1605,optimization_result,1,artifacts/REQ-1605/RUN-1605-01/optimization_result_v1.json,2026-02-27 16:51:00,system,1
ART-1605-01-04,RUN-1605-01,REQ-1605,decision_audit,1,artifacts/REQ-1605/RUN-1605-01/decision_audit_v1.json,2026-02-27 17:01:00,system,1
ART-1605-01-05,RUN-1605-01,REQ-1605,sensitivity_report,1,artifacts/REQ-1605/RUN-1605-01/sensitivity_report_v1.json,2026-02-27 17:11:00,system,1
ART-1605-01-06,RUN-1605-01,REQ-1605,recommendation_packet,1,artifacts/REQ-1605/RUN-1605-01/recommendation_packet_v1.json,2026-02-27 17:21:00,system,1
ART-1606-01-01,RUN-1606-01,REQ-1606,parsed_scenario,1,artifacts/REQ-1606/RUN-1606-01/parsed_scenario_v1.json,2026-01-14 19:35:00,system,1
ART-1606-01-02,RUN-1606-01,REQ-1606,validation_report,1,artifacts/REQ-1606/RUN-1606-01/validation_report_v1.json,2026-01-14 19:45:00,system,1
ART-1607-01-01,RUN-1607-01,REQ-1607,parsed_scenario,1,artifacts/REQ-1607/RUN-1607-01/parsed_scenario_v1.json,2026-02-11 12:49:00,system,1
ART-1607-01-02,RUN-1607-01,REQ-1607,validation_report,1,artifacts/REQ-1607/RUN-1607-01/validation_report_v1.json,2026-02-11 12:59:00,system,1
ART-1607-01-03,RUN-1607-01,REQ-1607,optimization_result,1,artifacts/REQ-1607/RUN-1607-01/optimization_result_v1.json,2026-02-11 13:09:00,system,1
ART-1607-01-04,RUN-1607-01,REQ-1607,decision_audit,1,artifacts/REQ-1607/RUN-1607-01/decision_audit_v1.json,2026-02-11 13:19:00,system,1
ART-1607-01-05,RUN-1607-01,REQ-1607,sensitivity_report,1,artifacts/REQ-1607/RUN-1607-01/sensitivity_report_v1.json,2026-02-11 13:29:00,system,1
ART-1607-01-06,RUN-1607-01,REQ-1607,recommendation_packet,1,artifacts/REQ-1607/RUN-1607-01/recommendation_packet_v1.json,2026-02-11 13:39:00,system,1
ART-1608-01-01,RUN-1608-01,REQ-1608,parsed_scenario,1,artifacts/REQ-1608/RUN-1608-01/parsed_scenario_v1.json,2026-04-03 11:44:00,system,1
ART-1608-01-02,RUN-1608-01,REQ-1608,validation_report,1,artifacts/REQ-1608/RUN-1608-01/validation_report_v1.json,2026-04-03 11:54:00,system,1
ART-1609-01-01,RUN-1609-01,REQ-1609,parsed_scenario,1,artifacts/REQ-1609/RUN-1609-01/parsed_scenario_v1.json,2026-03-15 04:05:00,system,1
ART-1609-01-02,RUN-1609-01,REQ-1609,validation_report,1,artifacts/REQ-1609/RUN-1609-01/validation_report_v1.json,2026-03-15 04:15:00,system,1
ART-1610-01-01,RUN-1610-01,REQ-1610,parsed_scenario,1,artifacts/REQ-1610/RUN-1610-01/parsed_scenario_v1.json,2026-03-23 20:14:00,system,1
ART-1610-01-02,RUN-1610-01,REQ-1610,validation_report,1,artifacts/REQ-1610/RUN-1610-01/validation_report_v1.json,2026-03-23 20:24:00,system,1
ART-1610-01-03,RUN-1610-01,REQ-1610,optimization_result,1,artifacts/REQ-1610/RUN-1610-01/optimization_result_v1.json,2026-03-23 20:34:00,system,1
ART-1610-01-04,RUN-1610-01,REQ-1610,decision_audit,1,artifacts/REQ-1610/RUN-1610-01/decision_audit_v1.json,2026-03-23 20:44:00,system,1
ART-1610-01-05,RUN-1610-01,REQ-1610,sensitivity_report,1,artifacts/REQ-1610/RUN-1610-01/sensitivity_report_v1.json,2026-03-23 20:54:00,system,1
ART-1610-01-06,RUN-1610-01,REQ-1610,recommendation_packet,1,artifacts/REQ-1610/RUN-1610-01/recommendation_packet_v1.json,2026-03-23 21:04:00,system,1
ART-1611-01-01,RUN-1611-01,REQ-1611,parsed_scenario,1,artifacts/REQ-1611/RUN-1611-01/parsed_scenario_v1.json,2026-01-10 17:46:00,system,1
ART-1611-01-02,RUN-1611-01,REQ-1611,validation_report,1,artifacts/REQ-1611/RUN-1611-01/validation_report_v1.json,2026-01-10 17:56:00,system,1
ART-1611-01-03,RUN-1611-01,REQ-1611,optimization_result,1,artifacts/REQ-1611/RUN-1611-01/optimization_result_v1.json,2026-01-10 18:06:00,system,1
ART-1611-01-04,RUN-1611-01,REQ-1611,decision_audit,1,artifacts/REQ-1611/RUN-1611-01/decision_audit_v1.json,2026-01-10 18:16:00,system,1
ART-1611-01-05,RUN-1611-01,REQ-1611,sensitivity_report,1,artifacts/REQ-1611/RUN-1611-01/sensitivity_report_v1.json,2026-01-10 18:26:00,system,1
ART-1611-01-06,RUN-1611-01,REQ-1611,recommendation_packet,1,artifacts/REQ-1611/RUN-1611-01/recommendation_packet_v1.json,2026-01-10 18:36:00,system,1
ART-1612-01-01,RUN-1612-01,REQ-1612,parsed_scenario,1,artifacts/REQ-1612/RUN-1612-01/parsed_scenario_v1.json,2026-02-14 22:55:00,system,1
ART-1612-01-02,RUN-1612-01,REQ-1612,validation_report,1,artifacts/REQ-1612/RUN-1612-01/validation_report_v1.json,2026-02-14 23:05:00,system,1
ART-1612-01-03,RUN-1612-01,REQ-1612,optimization_result,1,artifacts/REQ-1612/RUN-1612-01/optimization_result_v1.json,2026-02-14 23:15:00,system,1
ART-1612-01-04,RUN-1612-01,REQ-1612,decision_audit,1,artifacts/REQ-1612/RUN-1612-01/decision_audit_v1.json,2026-02-14 23:25:00,system,1
ART-1612-01-05,RUN-1612-01,REQ-1612,sensitivity_report,1,artifacts/REQ-1612/RUN-1612-01/sensitivity_report_v1.json,2026-02-14 23:35:00,system,1
ART-1612-01-06,RUN-1612-01,REQ-1612,recommendation_packet,1,artifacts/REQ-1612/RUN-1612-01/recommendation_packet_v1.json,2026-02-14 23:45:00,system,1
ART-1613-01-01,RUN-1613-01,REQ-1613,parsed_scenario,1,artifacts/REQ-1613/RUN-1613-01/parsed_scenario_v1.json,2026-03-09 16:26:00,system,1
ART-1613-01-02,RUN-1613-01,REQ-1613,validation_report,1,artifacts/REQ-1613/RUN-1613-01/validation_report_v1.json,2026-03-09 16:36:00,system,1
ART-1613-01-03,RUN-1613-01,REQ-1613,optimization_result,1,artifacts/REQ-1613/RUN-1613-01/optimization_result_v1.json,2026-03-09 16:46:00,system,1
ART-1613-01-04,RUN-1613-01,REQ-1613,decision_audit,1,artifacts/REQ-1613/RUN-1613-01/decision_audit_v1.json,2026-03-09 16:56:00,system,1
ART-1613-01-05,RUN-1613-01,REQ-1613,sensitivity_report,1,artifacts/REQ-1613/RUN-1613-01/sensitivity_report_v1.json,2026-03-09 17:06:00,system,1
ART-1613-01-06,RUN-1613-01,REQ-1613,recommendation_packet,1,artifacts/REQ-1613/RUN-1613-01/recommendation_packet_v1.json,2026-03-09 17:16:00,system,1
ART-1614-01-01,RUN-1614-01,REQ-1614,parsed_scenario,1,artifacts/REQ-1614/RUN-1614-01/parsed_scenario_v1.json,2026-04-01 08:50:00,system,1
ART-1614-01-02,RUN-1614-01,REQ-1614,validation_report,1,artifacts/REQ-1614/RUN-1614-01/validation_report_v1.json,2026-04-01 09:00:00,system,1
ART-1615-01-01,RUN-1615-01,REQ-1615,parsed_scenario,1,artifacts/REQ-1615/RUN-1615-01/parsed_scenario_v1.json,2026-03-09 11:14:00,system,1
ART-1615-01-02,RUN-1615-01,REQ-1615,validation_report,1,artifacts/REQ-1615/RUN-1615-01/validation_report_v1.json,2026-03-09 11:24:00,system,1
ART-1615-01-03,RUN-1615-01,REQ-1615,optimization_result,1,artifacts/REQ-1615/RUN-1615-01/optimization_result_v1.json,2026-03-09 11:34:00,system,1
ART-1615-01-04,RUN-1615-01,REQ-1615,decision_audit,1,artifacts/REQ-1615/RUN-1615-01/decision_audit_v1.json,2026-03-09 11:44:00,system,1
ART-1615-01-05,RUN-1615-01,REQ-1615,sensitivity_report,1,artifacts/REQ-1615/RUN-1615-01/sensitivity_report_v1.json,2026-03-09 11:54:00,system,1
ART-1615-01-06,RUN-1615-01,REQ-1615,recommendation_packet,1,artifacts/REQ-1615/RUN-1615-01/recommendation_packet_v1.json,2026-03-09 12:04:00,system,1
ART-1616-01-01,RUN-1616-01,REQ-1616,parsed_scenario,1,artifacts/REQ-1616/RUN-1616-01/parsed_scenario_v1.json,2026-03-03 07:13:00,system,1
ART-1616-01-02,RUN-1616-01,REQ-1616,validation_report,1,artifacts/REQ-1616/RUN-1616-01/validation_report_v1.json,2026-03-03 07:23:00,system,1
ART-1617-01-01,RUN-1617-01,REQ-1617,parsed_scenario,1,artifacts/REQ-1617/RUN-1617-01/parsed_scenario_v1.json,2026-01-17 12:08:00,system,1
ART-1617-01-02,RUN-1617-01,REQ-1617,validation_report,1,artifacts/REQ-1617/RUN-1617-01/validation_report_v1.json,2026-01-17 12:18:00,system,1
ART-1617-01-03,RUN-1617-01,REQ-1617,optimization_result,1,artifacts/REQ-1617/RUN-1617-01/optimization_result_v1.json,2026-01-17 12:28:00,system,1
ART-1617-01-04,RUN-1617-01,REQ-1617,decision_audit,1,artifacts/REQ-1617/RUN-1617-01/decision_audit_v1.json,2026-01-17 12:38:00,system,1
ART-1617-01-05,RUN-1617-01,REQ-1617,sensitivity_report,1,artifacts/REQ-1617/RUN-1617-01/sensitivity_report_v1.json,2026-01-17 12:48:00,system,1
ART-1617-01-06,RUN-1617-01,REQ-1617,recommendation_packet,1,artifacts/REQ-1617/RUN-1617-01/recommendation_packet_v1.json,2026-01-17 12:58:00,system,1
ART-1618-01-01,RUN-1618-01,REQ-1618,parsed_scenario,1,artifacts/REQ-1618/RUN-1618-01/parsed_scenario_v1.json,2026-02-23 09:40:00,system,1
ART-1618-01-02,RUN-1618-01,REQ-1618,validation_report,1,artifacts/REQ-1618/RUN-1618-01/validation_report_v1.json,2026-02-23 09:50:00,system,1
ART-1619-01-01,RUN-1619-01,REQ-1619,parsed_scenario,1,artifacts/REQ-1619/RUN-1619-01/parsed_scenario_v1.json,2026-03-30 08:32:00,system,1
ART-1619-01-02,RUN-1619-01,REQ-1619,validation_report,1,artifacts/REQ-1619/RUN-1619-01/validation_report_v1.json,2026-03-30 08:42:00,system,1
ART-1620-01-01,RUN-1620-01,REQ-1620,parsed_scenario,1,artifacts/REQ-1620/RUN-1620-01/parsed_scenario_v1.json,2026-04-04 06:52:00,system,1
ART-1620-01-02,RUN-1620-01,REQ-1620,validation_report,1,artifacts/REQ-1620/RUN-1620-01/validation_report_v1.json,2026-04-04 07:02:00,system,1
ART-1620-01-03,RUN-1620-01,REQ-1620,optimization_result,1,artifacts/REQ-1620/RUN-1620-01/optimization_result_v1.json,2026-04-04 07:12:00,system,1
ART-1620-01-04,RUN-1620-01,REQ-1620,decision_audit,1,artifacts/REQ-1620/RUN-1620-01/decision_audit_v1.json,2026-04-04 07:22:00,system,1
ART-1620-01-05,RUN-1620-01,REQ-1620,sensitivity_report,1,artifacts/REQ-1620/RUN-1620-01/sensitivity_report_v1.json,2026-04-04 07:32:00,system,1
ART-1620-01-06,RUN-1620-01,REQ-1620,recommendation_packet,1,artifacts/REQ-1620/RUN-1620-01/recommendation_packet_v1.json,2026-04-04 07:42:00,system,1
ART-1621-01-01,RUN-1621-01,REQ-1621,parsed_scenario,1,artifacts/REQ-1621/RUN-1621-01/parsed_scenario_v1.json,2026-04-10 06:20:00,system,1
ART-1621-01-02,RUN-1621-01,REQ-1621,validation_report,1,artifacts/REQ-1621/RUN-1621-01/validation_report_v1.json,2026-04-10 06:30:00,system,1
ART-1621-01-03,RUN-1621-01,REQ-1621,optimization_result,1,artifacts/REQ-1621/RUN-1621-01/optimization_result_v1.json,2026-04-10 06:40:00,system,1
ART-1621-01-04,RUN-1621-01,REQ-1621,decision_audit,1,artifacts/REQ-1621/RUN-1621-01/decision_audit_v1.json,2026-04-10 06:50:00,system,1
ART-1621-01-05,RUN-1621-01,REQ-1621,sensitivity_report,1,artifacts/REQ-1621/RUN-1621-01/sensitivity_report_v1.json,2026-04-10 07:00:00,system,1
ART-1621-01-06,RUN-1621-01,REQ-1621,recommendation_packet,1,artifacts/REQ-1621/RUN-1621-01/recommendation_packet_v1.json,2026-04-10 07:10:00,system,1
ART-1622-01-01,RUN-1622-01,REQ-1622,parsed_scenario,1,artifacts/REQ-1622/RUN-1622-01/parsed_scenario_v1.json,2026-02-06 01:56:00,system,1
ART-1622-01-02,RUN-1622-01,REQ-1622,validation_report,1,artifacts/REQ-1622/RUN-1622-01/validation_report_v1.json,2026-02-06 02:06:00,system,1
ART-1622-01-03,RUN-1622-01,REQ-1622,optimization_result,1,artifacts/REQ-1622/RUN-1622-01/optimization_result_v1.json,2026-02-06 02:16:00,system,1
ART-1622-01-04,RUN-1622-01,REQ-1622,decision_audit,1,artifacts/REQ-1622/RUN-1622-01/decision_audit_v1.json,2026-02-06 02:26:00,system,1
ART-1622-01-05,RUN-1622-01,REQ-1622,sensitivity_report,1,artifacts/REQ-1622/RUN-1622-01/sensitivity_report_v1.json,2026-02-06 02:36:00,system,1
ART-1622-01-06,RUN-1622-01,REQ-1622,recommendation_packet,1,artifacts/REQ-1622/RUN-1622-01/recommendation_packet_v1.json,2026-02-06 02:46:00,system,1
ART-1623-01-01,RUN-1623-01,REQ-1623,parsed_scenario,1,artifacts/REQ-1623/RUN-1623-01/parsed_scenario_v1.json,2026-03-27 10:18:00,system,1
ART-1623-01-02,RUN-1623-01,REQ-1623,validation_report,1,artifacts/REQ-1623/RUN-1623-01/validation_report_v1.json,2026-03-27 10:28:00,system,1
ART-1623-01-03,RUN-1623-01,REQ-1623,optimization_result,1,artifacts/REQ-1623/RUN-1623-01/optimization_result_v1.json,2026-03-27 10:38:00,system,1
ART-1623-01-04,RUN-1623-01,REQ-1623,decision_audit,1,artifacts/REQ-1623/RUN-1623-01/decision_audit_v1.json,2026-03-27 10:48:00,system,1
ART-1623-01-05,RUN-1623-01,REQ-1623,sensitivity_report,1,artifacts/REQ-1623/RUN-1623-01/sensitivity_report_v1.json,2026-03-27 10:58:00,system,1
ART-1623-01-06,RUN-1623-01,REQ-1623,recommendation_packet,1,artifacts/REQ-1623/RUN-1623-01/recommendation_packet_v1.json,2026-03-27 11:08:00,system,1
ART-1624-01-01,RUN-1624-01,REQ-1624,parsed_scenario,1,artifacts/REQ-1624/RUN-1624-01/parsed_scenario_v1.json,2026-04-08 13:47:00,system,1
ART-1624-01-02,RUN-1624-01,REQ-1624,validation_report,1,artifacts/REQ-1624/RUN-1624-01/validation_report_v1.json,2026-04-08 13:57:00,system,1
ART-1624-01-03,RUN-1624-01,REQ-1624,optimization_result,1,artifacts/REQ-1624/RUN-1624-01/optimization_result_v1.json,2026-04-08 14:07:00,system,1
ART-1624-01-04,RUN-1624-01,REQ-1624,decision_audit,1,artifacts/REQ-1624/RUN-1624-01/decision_audit_v1.json,2026-04-08 14:17:00,system,1
ART-1624-01-05,RUN-1624-01,REQ-1624,sensitivity_report,1,artifacts/REQ-1624/RUN-1624-01/sensitivity_report_v1.json,2026-04-08 14:27:00,system,1
ART-1624-01-06,RUN-1624-01,REQ-1624,recommendation_packet,1,artifacts/REQ-1624/RUN-1624-01/recommendation_packet_v1.json,2026-04-08 14:37:00,system,1
ART-1625-01-01,RUN-1625-01,REQ-1625,parsed_scenario,1,artifacts/REQ-1625/RUN-1625-01/parsed_scenario_v1.json,2026-03-18 17:59:00,system,1
ART-1625-01-02,RUN-1625-01,REQ-1625,validation_report,1,artifacts/REQ-1625/RUN-1625-01/validation_report_v1.json,2026-03-18 18:09:00,system,1
ART-1625-01-03,RUN-1625-01,REQ-1625,optimization_result,1,artifacts/REQ-1625/RUN-1625-01/optimization_result_v1.json,2026-03-18 18:19:00,system,1
ART-1625-01-04,RUN-1625-01,REQ-1625,decision_audit,1,artifacts/REQ-1625/RUN-1625-01/decision_audit_v1.json,2026-03-18 18:29:00,system,1
ART-1625-01-05,RUN-1625-01,REQ-1625,sensitivity_report,1,artifacts/REQ-1625/RUN-1625-01/sensitivity_report_v1.json,2026-03-18 18:39:00,system,1
ART-1625-01-06,RUN-1625-01,REQ-1625,recommendation_packet,1,artifacts/REQ-1625/RUN-1625-01/recommendation_packet_v1.json,2026-03-18 18:49:00,system,1
ART-1626-01-01,RUN-1626-01,REQ-1626,parsed_scenario,1,artifacts/REQ-1626/RUN-1626-01/parsed_scenario_v1.json,2026-03-24 16:04:00,system,1
ART-1626-01-02,RUN-1626-01,REQ-1626,validation_report,1,artifacts/REQ-1626/RUN-1626-01/validation_report_v1.json,2026-03-24 16:14:00,system,1
ART-1627-01-01,RUN-1627-01,REQ-1627,parsed_scenario,1,artifacts/REQ-1627/RUN-1627-01/parsed_scenario_v1.json,2026-01-14 04:01:00,system,1
ART-1627-01-02,RUN-1627-01,REQ-1627,validation_report,1,artifacts/REQ-1627/RUN-1627-01/validation_report_v1.json,2026-01-14 04:11:00,system,1
ART-1627-01-03,RUN-1627-01,REQ-1627,optimization_result,1,artifacts/REQ-1627/RUN-1627-01/optimization_result_v1.json,2026-01-14 04:21:00,system,1
ART-1627-01-04,RUN-1627-01,REQ-1627,decision_audit,1,artifacts/REQ-1627/RUN-1627-01/decision_audit_v1.json,2026-01-14 04:31:00,system,1
ART-1627-01-05,RUN-1627-01,REQ-1627,sensitivity_report,1,artifacts/REQ-1627/RUN-1627-01/sensitivity_report_v1.json,2026-01-14 04:41:00,system,1
ART-1627-01-06,RUN-1627-01,REQ-1627,recommendation_packet,1,artifacts/REQ-1627/RUN-1627-01/recommendation_packet_v1.json,2026-01-14 04:51:00,system,1
ART-1628-01-01,RUN-1628-01,REQ-1628,parsed_scenario,1,artifacts/REQ-1628/RUN-1628-01/parsed_scenario_v1.json,2026-01-22 17:16:00,system,1
ART-1628-01-02,RUN-1628-01,REQ-1628,validation_report,1,artifacts/REQ-1628/RUN-1628-01/validation_report_v1.json,2026-01-22 17:26:00,system,1
ART-1629-01-01,RUN-1629-01,REQ-1629,parsed_scenario,1,artifacts/REQ-1629/RUN-1629-01/parsed_scenario_v1.json,2026-03-29 17:35:00,system,1
ART-1629-01-02,RUN-1629-01,REQ-1629,validation_report,1,artifacts/REQ-1629/RUN-1629-01/validation_report_v1.json,2026-03-29 17:45:00,system,1
ART-1629-01-03,RUN-1629-01,REQ-1629,optimization_result,1,artifacts/REQ-1629/RUN-1629-01/optimization_result_v1.json,2026-03-29 17:55:00,system,1
ART-1629-01-04,RUN-1629-01,REQ-1629,decision_audit,1,artifacts/REQ-1629/RUN-1629-01/decision_audit_v1.json,2026-03-29 18:05:00,system,1
ART-1629-01-05,RUN-1629-01,REQ-1629,sensitivity_report,1,artifacts/REQ-1629/RUN-1629-01/sensitivity_report_v1.json,2026-03-29 18:15:00,system,1
ART-1629-01-06,RUN-1629-01,REQ-1629,recommendation_packet,1,artifacts/REQ-1629/RUN-1629-01/recommendation_packet_v1.json,2026-03-29 18:25:00,system,1
ART-1630-01-01,RUN-1630-01,REQ-1630,parsed_scenario,1,artifacts/REQ-1630/RUN-1630-01/parsed_scenario_v1.json,2026-01-18 09:32:00,system,1
ART-1630-01-02,RUN-1630-01,REQ-1630,validation_report,1,artifacts/REQ-1630/RUN-1630-01/validation_report_v1.json,2026-01-18 09:42:00,system,1
ART-1630-01-03,RUN-1630-01,REQ-1630,optimization_result,1,artifacts/REQ-1630/RUN-1630-01/optimization_result_v1.json,2026-01-18 09:52:00,system,1
ART-1630-01-04,RUN-1630-01,REQ-1630,decision_audit,1,artifacts/REQ-1630/RUN-1630-01/decision_audit_v1.json,2026-01-18 10:02:00,system,1
ART-1630-01-05,RUN-1630-01,REQ-1630,sensitivity_report,1,artifacts/REQ-1630/RUN-1630-01/sensitivity_report_v1.json,2026-01-18 10:12:00,system,1
ART-1630-01-06,RUN-1630-01,REQ-1630,recommendation_packet,1,artifacts/REQ-1630/RUN-1630-01/recommendation_packet_v1.json,2026-01-18 10:22:00,system,1
